image_key,ranSel_key,sample_order,camera,file,image_number,operation_id,platfrom,source_path,random_seed,sample_size,sample_base,scorable,quadrat,copied,dest_file,total_pairs,RanSelNo,OpsNo,ImageNo
013_0060,013_032,32,SCP,MRITC_SCP_IN2018_V06_013_20181125T021926Z_0060.JPG,60,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P032_MRITC_SCP_IN2018_V06_013_20181125T021926Z_0060.JPG,219.5,32,13,60
015_0211,015_032,32,SCP,MRITC_SCP_IN2018_V06_015_20181125T053557Z_0211.JPG,211,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P032_MRITC_SCP_IN2018_V06_015_20181125T053557Z_0211.JPG,527,32,15,211
021_0088,021_032,32,SCP,MRITC_SCP_IN2018_V06_021_20181126T022752Z_0088.JPG,88,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P032_MRITC_SCP_IN2018_V06_021_20181126T022752Z_0088.JPG,180,32,21,88
014_0118,014_033,33,SCP,MRITC_SCP_IN2018_V06_014_20181125T030109Z_0118.JPG,118,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P033_MRITC_SCP_IN2018_V06_014_20181125T030109Z_0118.JPG,163,33,14,118
022_0043,022_033,33,SCP,MRITC_SCP_IN2018_V06_022_20181126T042005Z_0043.JPG,43,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P033_MRITC_SCP_IN2018_V06_022_20181126T042005Z_0043.JPG,201,33,22,43
012_0098,012_034,34,SCP,MRITC_SCP_IN2018_V06_012_20181124T232707Z_0098.JPG,98,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P034_MRITC_SCP_IN2018_V06_012_20181124T232707Z_0098.JPG,263,34,12,98
013_0169,013_034,34,SCP,MRITC_SCP_IN2018_V06_013_20181125T023256Z_0169.JPG,169,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P034_MRITC_SCP_IN2018_V06_013_20181125T023256Z_0169.JPG,219.5,34,13,169
015_0474,015_034,34,SCP,MRITC_SCP_IN2018_V06_015_20181125T061102Z_0474.JPG,474,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P034_MRITC_SCP_IN2018_V06_015_20181125T061102Z_0474.JPG,527,34,15,474
021_0178,021_034,34,SCP,MRITC_SCP_IN2018_V06_021_20181126T024252Z_0178.JPG,178,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P034_MRITC_SCP_IN2018_V06_021_20181126T024252Z_0178.JPG,180,34,21,178
014_0077,014_035,35,SCP,MRITC_SCP_IN2018_V06_014_20181125T025459Z_0077.JPG,77,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P035_MRITC_SCP_IN2018_V06_014_20181125T025459Z_0077.JPG,163,35,14,77
022_0144,022_035,35,SCP,MRITC_SCP_IN2018_V06_022_20181126T045345Z_0144.JPG,144,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P035_MRITC_SCP_IN2018_V06_022_20181126T045345Z_0144.JPG,201,35,22,144
012_0229,012_036,36,SCP,MRITC_SCP_IN2018_V06_012_20181124T234217Z_0229.JPG,229,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P036_MRITC_SCP_IN2018_V06_012_20181124T234217Z_0229.JPG,263,36,12,229
013_0032,013_036,36,SCP,MRITC_SCP_IN2018_V06_013_20181125T021541Z_0032.JPG,32,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P036_MRITC_SCP_IN2018_V06_013_20181125T021541Z_0032.JPG,219.5,36,13,32
015_0046,015_036,36,SCP,MRITC_SCP_IN2018_V06_015_20181125T051347Z_0046.JPG,46,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P036_MRITC_SCP_IN2018_V06_015_20181125T051347Z_0046.JPG,527,36,15,46
021_0002,021_036,36,SCP,MRITC_SCP_IN2018_V06_021_20181126T021332Z_0002.JPG,2,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P036_MRITC_SCP_IN2018_V06_021_20181126T021332Z_0002.JPG,180,36,21,2
014_0159,014_037,37,SCP,MRITC_SCP_IN2018_V06_014_20181125T030534Z_0159.JPG,159,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P037_MRITC_SCP_IN2018_V06_014_20181125T030534Z_0159.JPG,163,37,14,159
015_0573,015_037,37,SCP,MRITC_SCP_IN2018_V06_015_20181125T062642Z_0573.JPG,573,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P037_MRITC_SCP_IN2018_V06_015_20181125T062642Z_0573.JPG,527,37,15,573
022_0093,022_037,37,SCP,MRITC_SCP_IN2018_V06_022_20181126T043645Z_0093.JPG,93,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P037_MRITC_SCP_IN2018_V06_022_20181126T043645Z_0093.JPG,201,37,22,93
012_0065,012_038,38,SCP,MRITC_SCP_IN2018_V06_012_20181124T232232Z_0065.JPG,65,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P038_MRITC_SCP_IN2018_V06_012_20181124T232232Z_0065.JPG,263,38,12,65
013_0142,013_038,38,SCP,MRITC_SCP_IN2018_V06_013_20181125T023006Z_0142.JPG,142,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P038_MRITC_SCP_IN2018_V06_013_20181125T023006Z_0142.JPG,219.5,38,13,142
015_0309,015_038,38,SCP,MRITC_SCP_IN2018_V06_015_20181125T054942Z_0309.JPG,309,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P038_MRITC_SCP_IN2018_V06_015_20181125T054942Z_0309.JPG,527,38,15,309
021_0092,021_038,38,SCP,MRITC_SCP_IN2018_V06_021_20181126T022832Z_0092.JPG,92,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P038_MRITC_SCP_IN2018_V06_021_20181126T022832Z_0092.JPG,180,38,21,92
014_0003,014_039,39,SCP,MRITC_SCP_IN2018_V06_014_20181125T024304Z_0003.JPG,3,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P039_MRITC_SCP_IN2018_V06_014_20181125T024304Z_0003.JPG,163,39,14,3
022_0194,022_039,39,SCP,MRITC_SCP_IN2018_V06_022_20181126T051025Z_0194.JPG,194,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P039_MRITC_SCP_IN2018_V06_022_20181126T051025Z_0194.JPG,201,39,22,194
012_0196,012_040,40,SCP,MRITC_SCP_IN2018_V06_012_20181124T233842Z_0196.JPG,196,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P040_MRITC_SCP_IN2018_V06_012_20181124T233842Z_0196.JPG,263,40,12,196
013_0087,013_040,40,SCP,MRITC_SCP_IN2018_V06_013_20181125T022206Z_0087.JPG,87,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P040_MRITC_SCP_IN2018_V06_013_20181125T022206Z_0087.JPG,219.5,40,13,87
014_0166,014_040,40,SCP,MRITC_SCP_IN2018_V06_014_20181125T030644Z_0166.JPG,166,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P040_MRITC_SCP_IN2018_V06_014_20181125T030644Z_0166.JPG,163,40,14,166
015_0178,015_040,40,SCP,MRITC_SCP_IN2018_V06_015_20181125T053052Z_0178.JPG,178,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P040_MRITC_SCP_IN2018_V06_015_20181125T053052Z_0178.JPG,527,40,15,178
021_0047,021_040,40,SCP,MRITC_SCP_IN2018_V06_021_20181126T022102Z_0047.JPG,47,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P040_MRITC_SCP_IN2018_V06_021_20181126T022102Z_0047.JPG,180,40,21,47
014_0085,014_041,41,SCP,MRITC_SCP_IN2018_V06_014_20181125T025619Z_0085.JPG,85,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P041_MRITC_SCP_IN2018_V06_014_20181125T025619Z_0085.JPG,163,41,14,85
022_0012,022_041,41,SCP,MRITC_SCP_IN2018_V06_022_20181126T040945Z_0012.JPG,12,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P041_MRITC_SCP_IN2018_V06_022_20181126T040945Z_0012.JPG,201,41,22,12
012_0131,012_042,42,SCP,MRITC_SCP_IN2018_V06_012_20181124T233022Z_0131.JPG,131,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P042_MRITC_SCP_IN2018_V06_012_20181124T233022Z_0131.JPG,263,42,12,131
013_0197,013_042,42,SCP,MRITC_SCP_IN2018_V06_013_20181125T023556Z_0197.JPG,197,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P042_MRITC_SCP_IN2018_V06_013_20181125T023556Z_0197.JPG,219.5,42,13,197
015_0441,015_042,42,SCP,MRITC_SCP_IN2018_V06_015_20181125T060632Z_0441.JPG,441,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P042_MRITC_SCP_IN2018_V06_015_20181125T060632Z_0441.JPG,527,42,15,441
021_0137,021_042,42,SCP,MRITC_SCP_IN2018_V06_021_20181126T023602Z_0137.JPG,137,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P042_MRITC_SCP_IN2018_V06_021_20181126T023602Z_0137.JPG,180,42,21,137
014_0044,014_043,43,SCP,MRITC_SCP_IN2018_V06_014_20181125T024949Z_0044.JPG,44,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P043_MRITC_SCP_IN2018_V06_014_20181125T024949Z_0044.JPG,163,43,14,44
022_0112,022_043,43,SCP,MRITC_SCP_IN2018_V06_022_20181126T044305Z_0112.JPG,112,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P043_MRITC_SCP_IN2018_V06_022_20181126T044305Z_0112.JPG,201,43,22,112
012_0262,012_044,44,SCP,MRITC_SCP_IN2018_V06_012_20181124T234527Z_0262.JPG,262,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P044_MRITC_SCP_IN2018_V06_012_20181124T234527Z_0262.JPG,263,44,12,262
013_0018,013_044,44,SCP,MRITC_SCP_IN2018_V06_013_20181125T021406Z_0018.JPG,18,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P044_MRITC_SCP_IN2018_V06_013_20181125T021406Z_0018.JPG,219.5,44,13,18
015_0112,015_044,44,SCP,MRITC_SCP_IN2018_V06_015_20181125T052217Z_0112.JPG,112,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P044_MRITC_SCP_IN2018_V06_015_20181125T052217Z_0112.JPG,527,44,15,112
021_0025,021_044,44,SCP,MRITC_SCP_IN2018_V06_021_20181126T021722Z_0025.JPG,25,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P044_MRITC_SCP_IN2018_V06_021_20181126T021722Z_0025.JPG,180,44,21,25
013_0238,013_045,45,SCP,MRITC_SCP_IN2018_V06_013_20181125T024226Z_0238.JPG,238,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P045_MRITC_SCP_IN2018_V06_013_20181125T024226Z_0238.JPG,219.5,45,13,238
014_0126,014_045,45,SCP,MRITC_SCP_IN2018_V06_014_20181125T030149Z_0126.JPG,126,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P045_MRITC_SCP_IN2018_V06_014_20181125T030149Z_0126.JPG,163,45,14,126
022_0062,022_045,45,SCP,MRITC_SCP_IN2018_V06_022_20181126T042625Z_0062.JPG,62,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P045_MRITC_SCP_IN2018_V06_022_20181126T042625Z_0062.JPG,201,45,22,62
012_0002,012_046,46,SCP,MRITC_SCP_IN2018_V06_012_20181124T231207Z_0002.JPG,2,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P046_MRITC_SCP_IN2018_V06_012_20181124T231207Z_0002.JPG,263,46,12,2
013_0128,013_046,46,SCP,MRITC_SCP_IN2018_V06_013_20181125T022821Z_0128.JPG,128,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P046_MRITC_SCP_IN2018_V06_013_20181125T022821Z_0128.JPG,219.5,46,13,128
015_0375,015_046,46,SCP,MRITC_SCP_IN2018_V06_015_20181125T055802Z_0375.JPG,375,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P046_MRITC_SCP_IN2018_V06_015_20181125T055802Z_0375.JPG,527,46,15,375
021_0115,021_046,46,SCP,MRITC_SCP_IN2018_V06_021_20181126T023222Z_0115.JPG,115,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P046_MRITC_SCP_IN2018_V06_021_20181126T023222Z_0115.JPG,180,46,21,115
012_0265,012_047,47,SCP,MRITC_SCP_IN2018_V06_012_20181124T234547Z_0265.JPG,265,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P047_MRITC_SCP_IN2018_V06_012_20181124T234547Z_0265.JPG,263,47,12,265
014_0023,014_047,47,SCP,MRITC_SCP_IN2018_V06_014_20181125T024624Z_0023.JPG,23,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P047_MRITC_SCP_IN2018_V06_014_20181125T024624Z_0023.JPG,163,47,14,23
022_0163,022_047,47,SCP,MRITC_SCP_IN2018_V06_022_20181126T050005Z_0163.JPG,163,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P047_MRITC_SCP_IN2018_V06_022_20181126T050005Z_0163.JPG,201,47,22,163
012_0134,012_048,48,SCP,MRITC_SCP_IN2018_V06_012_20181124T233047Z_0134.JPG,134,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P048_MRITC_SCP_IN2018_V06_012_20181124T233047Z_0134.JPG,263,48,12,134
015_0244,015_048,48,SCP,MRITC_SCP_IN2018_V06_015_20181125T054057Z_0244.JPG,244,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P048_MRITC_SCP_IN2018_V06_015_20181125T054057Z_0244.JPG,527,48,15,244
021_0070,021_048,48,SCP,MRITC_SCP_IN2018_V06_021_20181126T022452Z_0070.JPG,70,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P048_MRITC_SCP_IN2018_V06_021_20181126T022452Z_0070.JPG,180,48,21,70
014_0105,014_049,49,SCP,MRITC_SCP_IN2018_V06_014_20181125T025934Z_0105.JPG,105,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P049_MRITC_SCP_IN2018_V06_014_20181125T025934Z_0105.JPG,163,49,14,105
022_0037,022_049,49,SCP,MRITC_SCP_IN2018_V06_022_20181126T041805Z_0037.JPG,37,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P049_MRITC_SCP_IN2018_V06_022_20181126T041805Z_0037.JPG,201,49,22,37
012_0068,012_050,50,SCP,MRITC_SCP_IN2018_V06_012_20181124T232302Z_0068.JPG,68,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P050_MRITC_SCP_IN2018_V06_012_20181124T232302Z_0068.JPG,263,50,12,68
013_0183,013_050,50,SCP,MRITC_SCP_IN2018_V06_013_20181125T023411Z_0183.JPG,183,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P050_MRITC_SCP_IN2018_V06_013_20181125T023411Z_0183.JPG,219.5,50,13,183
015_0507,015_050,50,SCP,MRITC_SCP_IN2018_V06_015_20181125T061542Z_0507.JPG,507,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P050_MRITC_SCP_IN2018_V06_015_20181125T061542Z_0507.JPG,527,50,15,507
021_0160,021_050,50,SCP,MRITC_SCP_IN2018_V06_021_20181126T023952Z_0160.JPG,160,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P050_MRITC_SCP_IN2018_V06_021_20181126T023952Z_0160.JPG,180,50,21,160
014_0064,014_051,51,SCP,MRITC_SCP_IN2018_V06_014_20181125T025254Z_0064.JPG,64,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P051_MRITC_SCP_IN2018_V06_014_20181125T025254Z_0064.JPG,163,51,14,64
022_0137,022_051,51,SCP,MRITC_SCP_IN2018_V06_022_20181126T045125Z_0137.JPG,137,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P051_MRITC_SCP_IN2018_V06_022_20181126T045125Z_0137.JPG,201,51,22,137
012_0200,012_052,52,SCP,MRITC_SCP_IN2018_V06_012_20181124T233917Z_0200.JPG,200,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P052_MRITC_SCP_IN2018_V06_012_20181124T233917Z_0200.JPG,263,52,12,200
013_0046,013_052,52,SCP,MRITC_SCP_IN2018_V06_013_20181125T021721Z_0046.JPG,46,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P052_MRITC_SCP_IN2018_V06_013_20181125T021721Z_0046.JPG,219.5,52,13,46
015_0029,015_052,52,SCP,MRITC_SCP_IN2018_V06_015_20181125T051212Z_0029.JPG,29,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P052_MRITC_SCP_IN2018_V06_015_20181125T051212Z_0029.JPG,527,52,15,29
021_0014,021_052,52,SCP,MRITC_SCP_IN2018_V06_021_20181126T021532Z_0014.JPG,14,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P052_MRITC_SCP_IN2018_V06_021_20181126T021532Z_0014.JPG,180,52,21,14
014_0146,014_053,53,SCP,MRITC_SCP_IN2018_V06_014_20181125T030329Z_0146.JPG,146,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P053_MRITC_SCP_IN2018_V06_014_20181125T030329Z_0146.JPG,163,53,14,146
015_0557,015_053,53,SCP,MRITC_SCP_IN2018_V06_015_20181125T062402Z_0557.JPG,557,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P053_MRITC_SCP_IN2018_V06_015_20181125T062402Z_0557.JPG,527,53,15,557
022_0087,022_053,53,SCP,MRITC_SCP_IN2018_V06_022_20181126T043445Z_0087.JPG,87,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P053_MRITC_SCP_IN2018_V06_022_20181126T043445Z_0087.JPG,201,53,22,87
012_0035,012_054,54,SCP,MRITC_SCP_IN2018_V06_012_20181124T231732Z_0035.JPG,35,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P054_MRITC_SCP_IN2018_V06_012_20181124T231732Z_0035.JPG,263,54,12,35
013_0156,013_054,54,SCP,MRITC_SCP_IN2018_V06_013_20181125T023136Z_0156.JPG,156,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P054_MRITC_SCP_IN2018_V06_013_20181125T023136Z_0156.JPG,219.5,54,13,156
021_0104,021_054,54,SCP,MRITC_SCP_IN2018_V06_021_20181126T023032Z_0104.JPG,104,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P054_MRITC_SCP_IN2018_V06_021_20181126T023032Z_0104.JPG,180,54,21,104
012_0298,012_055,55,SCP,MRITC_SCP_IN2018_V06_012_20181124T235042Z_0298.JPG,298,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P055_MRITC_SCP_IN2018_V06_012_20181124T235042Z_0298.JPG,263,55,12,298
014_0013,014_055,55,SCP,MRITC_SCP_IN2018_V06_014_20181125T024444Z_0013.JPG,13,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P055_MRITC_SCP_IN2018_V06_014_20181125T024444Z_0013.JPG,163,55,14,13
022_0188,022_055,55,SCP,MRITC_SCP_IN2018_V06_022_20181126T050825Z_0188.JPG,188,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P055_MRITC_SCP_IN2018_V06_022_20181126T050825Z_0188.JPG,201,55,22,188
012_0167,012_056,56,SCP,MRITC_SCP_IN2018_V06_012_20181124T233602Z_0167.JPG,167,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P056_MRITC_SCP_IN2018_V06_012_20181124T233602Z_0167.JPG,263,56,12,167
013_0101,013_056,56,SCP,MRITC_SCP_IN2018_V06_013_20181125T022421Z_0101.JPG,101,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P056_MRITC_SCP_IN2018_V06_013_20181125T022421Z_0101.JPG,219.5,56,13,101
014_0177,014_056,56,SCP,MRITC_SCP_IN2018_V06_014_20181125T030834Z_0177.JPG,177,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P056_MRITC_SCP_IN2018_V06_014_20181125T030834Z_0177.JPG,163,56,14,177
015_0161,015_056,56,SCP,MRITC_SCP_IN2018_V06_015_20181125T052827Z_0161.JPG,161,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P056_MRITC_SCP_IN2018_V06_015_20181125T052827Z_0161.JPG,527,56,15,161
021_0059,021_056,56,SCP,MRITC_SCP_IN2018_V06_021_20181126T022302Z_0059.JPG,59,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P056_MRITC_SCP_IN2018_V06_021_20181126T022302Z_0059.JPG,180,56,21,59
014_0095,014_057,57,SCP,MRITC_SCP_IN2018_V06_014_20181125T025754Z_0095.JPG,95,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P057_MRITC_SCP_IN2018_V06_014_20181125T025754Z_0095.JPG,163,57,14,95
022_0024,022_057,57,SCP,MRITC_SCP_IN2018_V06_022_20181126T041345Z_0024.JPG,24,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P057_MRITC_SCP_IN2018_V06_022_20181126T041345Z_0024.JPG,201,57,22,24
012_0101,012_058,58,SCP,MRITC_SCP_IN2018_V06_012_20181124T232732Z_0101.JPG,101,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P058_MRITC_SCP_IN2018_V06_012_20181124T232732Z_0101.JPG,263,58,12,101
013_0211,013_058,58,SCP,MRITC_SCP_IN2018_V06_013_20181125T023816Z_0211.JPG,211,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P058_MRITC_SCP_IN2018_V06_013_20181125T023816Z_0211.JPG,219.5,58,13,211
015_0425,015_058,58,SCP,MRITC_SCP_IN2018_V06_015_20181125T060432Z_0425.JPG,425,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P058_MRITC_SCP_IN2018_V06_015_20181125T060432Z_0425.JPG,527,58,15,425
021_0149,021_058,58,SCP,MRITC_SCP_IN2018_V06_021_20181126T023802Z_0149.JPG,149,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P058_MRITC_SCP_IN2018_V06_021_20181126T023802Z_0149.JPG,180,58,21,149
014_0054,014_059,59,SCP,MRITC_SCP_IN2018_V06_014_20181125T025124Z_0054.JPG,54,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P059_MRITC_SCP_IN2018_V06_014_20181125T025124Z_0054.JPG,163,59,14,54
022_0125,022_059,59,SCP,MRITC_SCP_IN2018_V06_022_20181126T044725Z_0125.JPG,125,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P059_MRITC_SCP_IN2018_V06_022_20181126T044725Z_0125.JPG,201,59,22,125
012_0232,012_060,60,SCP,MRITC_SCP_IN2018_V06_012_20181124T234232Z_0232.JPG,232,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P060_MRITC_SCP_IN2018_V06_012_20181124T234232Z_0232.JPG,263,60,12,232
013_0011,013_060,60,SCP,MRITC_SCP_IN2018_V06_013_20181125T021311Z_0011.JPG,11,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P060_MRITC_SCP_IN2018_V06_013_20181125T021311Z_0011.JPG,219.5,60,13,11
015_0095,015_060,60,SCP,MRITC_SCP_IN2018_V06_015_20181125T052012Z_0095.JPG,95,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P060_MRITC_SCP_IN2018_V06_015_20181125T052012Z_0095.JPG,527,60,15,95
021_0036,021_060,60,SCP,MRITC_SCP_IN2018_V06_021_20181126T021912Z_0036.JPG,36,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P060_MRITC_SCP_IN2018_V06_021_20181126T021912Z_0036.JPG,180,60,21,36
014_0136,014_061,61,SCP,MRITC_SCP_IN2018_V06_014_20181125T030239Z_0136.JPG,136,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P061_MRITC_SCP_IN2018_V06_014_20181125T030239Z_0136.JPG,163,61,14,136
022_0075,022_061,61,SCP,MRITC_SCP_IN2018_V06_022_20181126T043045Z_0075.JPG,75,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P061_MRITC_SCP_IN2018_V06_022_20181126T043045Z_0075.JPG,201,61,22,75
012_0019,012_062,62,SCP,MRITC_SCP_IN2018_V06_012_20181124T231457Z_0019.JPG,19,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P062_MRITC_SCP_IN2018_V06_012_20181124T231457Z_0019.JPG,263,62,12,19
015_0359,015_062,62,SCP,MRITC_SCP_IN2018_V06_015_20181125T055552Z_0359.JPG,359,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P062_MRITC_SCP_IN2018_V06_015_20181125T055552Z_0359.JPG,527,62,15,359
021_0126,021_062,62,SCP,MRITC_SCP_IN2018_V06_021_20181126T023412Z_0126.JPG,126,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P062_MRITC_SCP_IN2018_V06_021_20181126T023412Z_0126.JPG,180,62,21,126
012_0282,012_063,63,SCP,MRITC_SCP_IN2018_V06_012_20181124T234812Z_0282.JPG,282,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P063_MRITC_SCP_IN2018_V06_012_20181124T234812Z_0282.JPG,263,63,12,282
014_0034,014_063,63,SCP,MRITC_SCP_IN2018_V06_014_20181125T024809Z_0034.JPG,34,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P063_MRITC_SCP_IN2018_V06_014_20181125T024809Z_0034.JPG,163,63,14,34
022_0175,022_063,63,SCP,MRITC_SCP_IN2018_V06_022_20181126T050405Z_0175.JPG,175,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P063_MRITC_SCP_IN2018_V06_022_20181126T050405Z_0175.JPG,201,63,22,175
012_0150,012_064,64,SCP,MRITC_SCP_IN2018_V06_012_20181124T233327Z_0150.JPG,150,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P064_MRITC_SCP_IN2018_V06_012_20181124T233327Z_0150.JPG,263,64,12,150
013_0066,013_064,64,SCP,MRITC_SCP_IN2018_V06_013_20181125T022001Z_0066.JPG,66,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P064_MRITC_SCP_IN2018_V06_013_20181125T022001Z_0066.JPG,219.5,64,13,66
